order_id,date,store,product,quantity,sales
451,01/01/2023,Hell's Kitchen,Brewed Chai tea,2,5
452,01/01/2023,Astoria,Organic brewed coffee,2,7
453,01/01/2023,Astoria,Biscotti,1,3.5
454,01/01/2023,Hell's Kitchen,Premium brewed coffee,1,2.45
455,01/01/2023,Hell's Kitchen,Organic brewed coffee,1,3.5
456,01/01/2023,Hell's Kitchen,Premium brewed coffee,2,7.5
457,01/01/2023,Hell's Kitchen,Biscotti,1,3.5
458,01/01/2023,Hell's Kitchen,Hot chocolate,2,7.5
459,01/01/2023,Lower Manhattan,Brewed herbal tea,1,3
460,01/01/2023,Hell's Kitchen,Barista Espresso,2,7.5
461,01/01/2023,Astoria,Hot chocolate,2,7.5
462,01/01/2023,Astoria,Brewed Chai tea,2,5.1
463,01/01/2023,Hell's Kitchen,Gourmet brewed coffee,1,3
464,01/01/2023,Lower Manhattan,Barista Espresso,1,4.25
465,01/01/2023,Hell's Kitchen,Brewed Chai tea,2,6
466,01/01/2023,Hell's Kitchen,Biscotti,1,3.5
467,01/01/2023,Hell's Kitchen,Brewed herbal tea,2,6
468,01/01/2023,Astoria,Brewed Chai tea,1,2.5
469,01/01/2023,Lower Manhattan,Brewed Black tea,2,6
470,01/01/2023,Astoria,Gourmet brewed coffee,1,2
471,01/01/2023,Astoria,Scone,1,4.5
472,01/01/2023,Astoria,Gourmet brewed coffee,1,2
473,01/01/2023,Astoria,Gourmet brewed coffee,2,6
474,01/01/2023,Astoria,Scone,1,3.75
475,01/01/2023,Hell's Kitchen,Drip coffee,1,2.5
476,01/01/2023,Astoria,Premium brewed coffee,2,4.9
477,01/01/2023,Astoria,Organic brewed coffee,2,4.4
478,01/01/2023,Lower Manhattan,Drip coffee,2,5
479,01/01/2023,Hell's Kitchen,Brewed Chai tea,2,6.2
480,01/01/2023,Hell's Kitchen,Organic brewed coffee,2,6
481,01/01/2023,Hell's Kitchen,Premium brewed coffee,2,7.5
482,01/01/2023,Astoria,Hot chocolate,1,4.5
483,01/01/2023,Lower Manhattan,Brewed Chai tea,1,2.5
484,01/01/2023,Lower Manhattan,Biscotti,1,3.5
485,01/01/2023,Astoria,Brewed Green tea,1,2.5
486,01/01/2023,Astoria,Hot chocolate,2,9.5
487,01/01/2023,Lower Manhattan,Barista Espresso,2,6
488,01/01/2023,Astoria,Gourmet brewed coffee,1,3
489,01/01/2023,Astoria,Scone,1,3.75
490,01/01/2023,Lower Manhattan,Brewed Chai tea,2,6
491,01/01/2023,Astoria,Hot chocolate,1,4.75
492,01/01/2023,Hell's Kitchen,Brewed herbal tea,1,3
493,01/01/2023,Lower Manhattan,Brewed Chai tea,2,5
494,01/01/2023,Hell's Kitchen,Brewed herbal tea,2,5
495,01/01/2023,Astoria,Brewed Chai tea,2,8
496,01/01/2023,Astoria,Hot chocolate,2,7.5
497,01/01/2023,Astoria,Drip coffee,1,2
498,01/01/2023,Hell's Kitchen,Brewed Chai tea,2,6
499,01/01/2023,Astoria,Drip coffee,1,3
500,01/01/2023,Hell's Kitchen,Brewed Black tea,2,6
501,01/01/2023,Astoria,Hot chocolate,2,7.5
502,01/01/2023,Hell's Kitchen,Brewed Chai tea,1,2.5
503,01/01/2023,Astoria,Brewed Chai tea,1,3.1
504,01/01/2023,Astoria,Organic brewed coffee,1,2.2
505,01/01/2023,Astoria,Barista Espresso,2,7.5
506,01/01/2023,Astoria,Organic brewed coffee,1,3.5
507,01/01/2023,Astoria,Drip coffee,2,6
508,01/01/2023,Astoria,Gourmet brewed coffee,1,2
509,01/01/2023,Hell's Kitchen,Drip coffee,2,4
510,01/01/2023,Astoria,Hot chocolate,2,9
511,01/01/2023,Astoria,Brewed Chai tea,2,5.1
512,01/01/2023,Hell's Kitchen,Brewed Chai tea,2,6
513,01/01/2023,Hell's Kitchen,Barista Espresso,2,8.5
514,01/01/2023,Hell's Kitchen,Pastry,1,3.75
515,01/01/2023,Astoria,Brewed herbal tea,1,3
516,01/01/2023,Hell's Kitchen,Barista Espresso,2,6
517,01/01/2023,Hell's Kitchen,Barista Espresso,1,3.75
518,01/01/2023,Hell's Kitchen,Drip coffee,2,6
519,01/01/2023,Astoria,Brewed Chai tea,1,4
520,01/01/2023,Hell's Kitchen,Organic brewed coffee,2,7
521,01/01/2023,Astoria,Hot chocolate,1,3.75
522,01/01/2023,Hell's Kitchen,Barista Espresso,1,4.25
523,01/01/2023,Astoria,Organic brewed coffee,2,7
524,01/01/2023,Hell's Kitchen,Brewed Chai tea,2,8
525,01/01/2023,Astoria,Barista Espresso,2,7.5
526,01/01/2023,Astoria,Gourmet brewed coffee,2,6
527,01/01/2023,Astoria,Brewed Chai tea,1,4
528,01/01/2023,Hell's Kitchen,Brewed Black tea,1,3
529,01/01/2023,Hell's Kitchen,Barista Espresso,1,3.75
530,01/01/2023,Hell's Kitchen,Brewed Green tea,1,2.5
531,01/01/2023,Hell's Kitchen,Scone,1,3
532,01/01/2023,Astoria,Brewed herbal tea,2,5
533,01/01/2023,Astoria,Barista Espresso,1,3.75
534,01/01/2023,Astoria,Brewed Black tea,2,6
535,01/01/2023,Hell's Kitchen,Brewed herbal tea,1,3
536,01/01/2023,Hell's Kitchen,Hot chocolate,2,9.5
537,01/01/2023,Astoria,Barista Espresso,1,3.75
538,01/01/2023,Hell's Kitchen,Organic brewed coffee,2,7
539,01/01/2023,Astoria,Hot chocolate,1,3.75
540,01/01/2023,Astoria,Brewed Chai tea,2,8
541,01/01/2023,Astoria,Brewed Green tea,2,6
542,01/01/2023,Astoria,Barista Espresso,1,3
543,01/01/2023,Astoria,Brewed Chai tea,1,2.5
544,01/01/2023,Hell's Kitchen,Hot chocolate,1,4.75
545,01/01/2023,Hell's Kitchen,Organic brewed coffee,1,3
546,01/01/2023,Astoria,Premium brewed coffee,1,3.75
547,01/01/2023,Hell's Kitchen,Gourmet brewed coffee,1,3
548,01/01/2023,Astoria,Premium brewed coffee,1,3.1
549,01/01/2023,Astoria,Brewed Chai tea,1,4
550,01/01/2023,Astoria,Barista Espresso,1,4.25
551,02/01/2023,Lower Manhattan,Barista Espresso,1,3
552,02/01/2023,Lower Manhattan,Brewed Black tea,1,3
553,02/01/2023,Lower Manhattan,Gourmet brewed coffee,2,4
554,02/01/2023,Lower Manhattan,Brewed Chai tea,1,3.1
555,02/01/2023,Lower Manhattan,Scone,1,3.25
556,02/01/2023,Lower Manhattan,Hot chocolate,2,9.5
557,02/01/2023,Lower Manhattan,Brewed herbal tea,1,2.5
558,02/01/2023,Lower Manhattan,Drip coffee,1,3
559,02/01/2023,Lower Manhattan,Brewed Chai tea,1,3
560,02/01/2023,Lower Manhattan,Barista Espresso,1,4.25
561,02/01/2023,Lower Manhattan,Pastry,1,3.5
562,02/01/2023,Lower Manhattan,Organic brewed coffee,2,7
563,02/01/2023,Lower Manhattan,Brewed Black tea,1,2.5
564,02/01/2023,Lower Manhattan,Pastry,1,3.5
565,02/01/2023,Hell's Kitchen,Gourmet brewed coffee,2,6
566,02/01/2023,Hell's Kitchen,Gourmet brewed coffee,2,4.4
567,02/01/2023,Hell's Kitchen,Organic brewed coffee,1,2.2
568,02/01/2023,Lower Manhattan,Hot chocolate,1,4.75
569,02/01/2023,Lower Manhattan,Brewed Black tea,1,2.5
570,02/01/2023,Lower Manhattan,Hot chocolate,1,4.75
571,02/01/2023,Hell's Kitchen,Hot chocolate,2,9.5
572,02/01/2023,Hell's Kitchen,Biscotti,1,3.5
573,02/01/2023,Hell's Kitchen,Organic brewed coffee,1,3.5
574,02/01/2023,Lower Manhattan,Brewed Chai tea,1,4
575,02/01/2023,Hell's Kitchen,Premium brewed coffee,1,3.75
576,02/01/2023,Hell's Kitchen,Gourmet brewed coffee,2,6
577,02/01/2023,Hell's Kitchen,Brewed herbal tea,1,2.5
578,02/01/2023,Lower Manhattan,Brewed herbal tea,2,5
579,02/01/2023,Hell's Kitchen,Barista Espresso,2,7.5
580,02/01/2023,Hell's Kitchen,Organic brewed coffee,1,3
581,02/01/2023,Lower Manhattan,Organic brewed coffee,1,2.2
582,02/01/2023,Lower Manhattan,Gourmet brewed coffee,2,4
583,02/01/2023,Hell's Kitchen,Gourmet brewed coffee,2,4.4
584,02/01/2023,Lower Manhattan,Gourmet brewed coffee,1,2.5
585,02/01/2023,Hell's Kitchen,Premium brewed coffee,1,3.1
586,02/01/2023,Hell's Kitchen,Organic brewed coffee,2,4.4
587,02/01/2023,Hell's Kitchen,Brewed Black tea,1,2.5
588,02/01/2023,Hell's Kitchen,Gourmet brewed coffee,1,3
589,02/01/2023,Lower Manhattan,Gourmet brewed coffee,2,6
590,02/01/2023,Lower Manhattan,Gourmet brewed coffee,1,2
591,02/01/2023,Hell's Kitchen,Barista Espresso,1,4.25
592,02/01/2023,Hell's Kitchen,Brewed Chai tea,1,3
593,02/01/2023,Lower Manhattan,Gourmet brewed coffee,1,3.5
594,02/01/2023,Lower Manhattan,Barista Espresso,2,6
595,02/01/2023,Hell's Kitchen,Hot chocolate,1,4.5
596,02/01/2023,Hell's Kitchen,Scone,1,3.75
597,02/01/2023,Hell's Kitchen,Hot chocolate,1,4.75
598,02/01/2023,Hell's Kitchen,Premium brewed coffee,2,4.9
599,02/01/2023,Hell's Kitchen,Scone,1,3.25
600,02/01/2023,Lower Manhattan,Gourmet brewed coffee,2,4.4
601,02/01/2023,Lower Manhattan,Pastry,1,3.5
602,02/01/2023,Hell's Kitchen,Brewed Green tea,1,2.5
603,02/01/2023,Hell's Kitchen,Brewed Chai tea,1,4
604,02/01/2023,Hell's Kitchen,Barista Espresso,1,3.75
605,02/01/2023,Lower Manhattan,Gourmet brewed coffee,1,2.5
606,02/01/2023,Hell's Kitchen,Gourmet brewed coffee,2,4
607,02/01/2023,Hell's Kitchen,Drip coffee,2,4
608,02/01/2023,Hell's Kitchen,Scone,1,3.25
609,02/01/2023,Hell's Kitchen,Hot chocolate,2,9
610,02/01/2023,Hell's Kitchen,Drip coffee,2,5
611,02/01/2023,Hell's Kitchen,Barista Espresso,1,3
612,02/01/2023,Hell's Kitchen,Barista Espresso,2,6
613,02/01/2023,Lower Manhattan,Brewed Black tea,1,2.5
614,02/01/2023,Lower Manhattan,Gourmet brewed coffee,1,3
615,02/01/2023,Hell's Kitchen,Brewed Black tea,2,5
616,02/01/2023,Hell's Kitchen,Gourmet brewed coffee,2,6
617,02/01/2023,Hell's Kitchen,Organic brewed coffee,1,3.5
618,02/01/2023,Lower Manhattan,Drip coffee,1,2.5
619,02/01/2023,Lower Manhattan,Organic brewed coffee,1,3
620,02/01/2023,Hell's Kitchen,Premium brewed coffee,1,2.45
621,02/01/2023,Hell's Kitchen,Barista Espresso,2,8.5
622,02/01/2023,Lower Manhattan,Brewed Black tea,1,3
623,02/01/2023,Lower Manhattan,Barista Espresso,2,6
624,02/01/2023,Hell's Kitchen,Hot chocolate,1,4.75
625,02/01/2023,Hell's Kitchen,Gourmet brewed coffee,1,3
626,02/01/2023,Hell's Kitchen,Biscotti,1,3.5
627,02/01/2023,Lower Manhattan,Hot chocolate,1,3.5
628,02/01/2023,Lower Manhattan,Brewed Chai tea,1,4
629,02/01/2023,Lower Manhattan,Organic brewed coffee,1,3
630,02/01/2023,Hell's Kitchen,Brewed herbal tea,1,3
631,02/01/2023,Hell's Kitchen,Brewed Chai tea,2,5.1
632,02/01/2023,Lower Manhattan,Organic brewed coffee,2,6
633,02/01/2023,Lower Manhattan,Scone,1,3.75
634,02/01/2023,Lower Manhattan,Gourmet brewed coffee,1,2
635,02/01/2023,Hell's Kitchen,Hot chocolate,1,4.75
636,02/01/2023,Hell's Kitchen,Brewed herbal tea,2,5
637,02/01/2023,Lower Manhattan,Drip coffee,1,2.5
638,02/01/2023,Lower Manhattan,Drip coffee,1,2.5
639,02/01/2023,Lower Manhattan,Organic brewed coffee,1,2.2
640,02/01/2023,Hell's Kitchen,Brewed herbal tea,1,2.5
641,02/01/2023,Hell's Kitchen,Brewed herbal tea,2,5
642,02/01/2023,Hell's Kitchen,Brewed Black tea,2,5
643,02/01/2023,Lower Manhattan,Brewed Black tea,1,3
644,02/01/2023,Hell's Kitchen,Brewed Black tea,2,6
645,02/01/2023,Lower Manhattan,Brewed Chai tea,1,3
646,02/01/2023,Hell's Kitchen,Gourmet brewed coffee,1,3
647,02/01/2023,Hell's Kitchen,Brewed Chai tea,1,4
648,02/01/2023,Hell's Kitchen,Brewed Black tea,1,2.5
649,02/01/2023,Hell's Kitchen,Gourmet brewed coffee,1,3
650,02/01/2023,Lower Manhattan,Brewed Black tea,2,5
651,02/01/2023,Astoria,Organic brewed coffee,1,3.5
652,02/01/2023,Astoria,Scone,1,3.25
653,02/01/2023,Astoria,Organic brewed coffee,1,3
654,02/01/2023,Astoria,Scone,1,3
655,02/01/2023,Lower Manhattan,Organic brewed coffee,1,2.2
656,02/01/2023,Hell's Kitchen,Gourmet brewed coffee,2,5
657,02/01/2023,Astoria,Organic brewed coffee,2,6
658,02/01/2023,Hell's Kitchen,Barista Espresso,1,4.25
659,02/01/2023,Lower Manhattan,Brewed Green tea,1,2.5
660,02/01/2023,Astoria,Drip coffee,2,4
661,02/01/2023,Hell's Kitchen,Brewed Black tea,1,2.5
662,02/01/2023,Astoria,Gourmet brewed coffee,2,6
663,02/01/2023,Astoria,Barista Espresso,1,3.75
664,02/01/2023,Astoria,Gourmet brewed coffee,1,3
665,02/01/2023,Astoria,Brewed herbal tea,1,2.5
666,02/01/2023,Astoria,Gourmet brewed coffee,2,4.4
667,02/01/2023,Astoria,Pastry,1,3.5
668,02/01/2023,Astoria,Premium brewed coffee,2,7.5
669,02/01/2023,Astoria,Brewed Chai tea,2,5
670,02/01/2023,Astoria,Gourmet brewed coffee,2,6
671,02/01/2023,Hell's Kitchen,Premium brewed coffee,1,3.1
672,02/01/2023,Astoria,Gourmet brewed coffee,2,5
673,02/01/2023,Astoria,Barista Espresso,2,7.5
674,02/01/2023,Astoria,Brewed Chai tea,1,3
675,02/01/2023,Lower Manhattan,Brewed Chai tea,2,5
676,02/01/2023,Lower Manhattan,Brewed Black tea,2,5
677,02/01/2023,Hell's Kitchen,Brewed Green tea,2,6
678,02/01/2023,Hell's Kitchen,Brewed herbal tea,1,3
679,02/01/2023,Astoria,Brewed Black tea,1,3
680,02/01/2023,Astoria,Scone,1,3.75
681,02/01/2023,Astoria,Organic brewed coffee,2,4.4
682,02/01/2023,Astoria,Biscotti,1,3.25
683,02/01/2023,Lower Manhattan,Hot chocolate,2,7
684,02/01/2023,Astoria,Drip coffee,2,6
685,02/01/2023,Lower Manhattan,Brewed herbal tea,2,5
686,02/01/2023,Lower Manhattan,Biscotti,1,3.5
687,02/01/2023,Hell's Kitchen,Brewed herbal tea,2,6
688,02/01/2023,Lower Manhattan,Brewed Black tea,1,2.5
689,02/01/2023,Hell's Kitchen,Brewed herbal tea,2,6
690,02/01/2023,Hell's Kitchen,Scone,1,3.25
691,02/01/2023,Astoria,Organic brewed coffee,2,6
692,02/01/2023,Lower Manhattan,Brewed herbal tea,1,2.5
693,02/01/2023,Hell's Kitchen,Gourmet brewed coffee,1,3.5
694,02/01/2023,Hell's Kitchen,Gourmet brewed coffee,1,3.5
695,02/01/2023,Hell's Kitchen,Brewed Black tea,2,5
696,02/01/2023,Hell's Kitchen,Hot chocolate,2,9
697,02/01/2023,Lower Manhattan,Brewed herbal tea,2,6
698,02/01/2023,Astoria,Organic brewed coffee,1,3
699,02/01/2023,Astoria,Brewed Chai tea,1,3
700,02/01/2023,Hell's Kitchen,Gourmet brewed coffee,1,2
701,02/01/2023,Hell's Kitchen,Barista Espresso,1,3
702,02/01/2023,Hell's Kitchen,Scone,1,4.5
703,02/01/2023,Hell's Kitchen,Premium brewed coffee,2,6.2
704,02/01/2023,Hell's Kitchen,Pastry,1,3.75
705,02/01/2023,Astoria,Brewed Chai tea,1,3
706,02/01/2023,Astoria,Drip coffee,1,2.5
707,02/01/2023,Astoria,Gourmet brewed coffee,1,3
708,02/01/2023,Astoria,Drip coffee,2,6
709,02/01/2023,Astoria,Brewed herbal tea,1,2.5
710,02/01/2023,Hell's Kitchen,Brewed Chai tea,1,2.5
711,02/01/2023,Astoria,Brewed Chai tea,1,4
712,02/01/2023,Astoria,Organic brewed coffee,2,4.4
713,02/01/2023,Astoria,Scone,1,3.75
714,02/01/2023,Lower Manhattan,Brewed Green tea,1,3
715,02/01/2023,Lower Manhattan,Pastry,1,3.75
716,02/01/2023,Hell's Kitchen,Brewed Black tea,1,2.5
717,02/01/2023,Astoria,Brewed Black tea,1,3
718,02/01/2023,Astoria,Brewed Chai tea,2,6
719,02/01/2023,Astoria,Drip coffee,1,2
720,02/01/2023,Lower Manhattan,Brewed Chai tea,1,4
721,02/01/2023,Lower Manhattan,Scone,1,3.75
722,02/01/2023,Lower Manhattan,Drip coffee,1,2
723,02/01/2023,Astoria,Brewed herbal tea,1,3
724,02/01/2023,Astoria,Scone,1,4.5
725,02/01/2023,Lower Manhattan,Gourmet brewed coffee,2,7
726,02/01/2023,Lower Manhattan,Biscotti,1,3.25
727,02/01/2023,Astoria,Drip coffee,1,3
728,02/01/2023,Lower Manhattan,Brewed Chai tea,2,5.1
729,02/01/2023,Lower Manhattan,Organic brewed coffee,2,4.4
730,02/01/2023,Lower Manhattan,Scone,1,4.5
731,02/01/2023,Hell's Kitchen,Gourmet brewed coffee,1,2
732,02/01/2023,Hell's Kitchen,Hot chocolate,1,3.75
733,02/01/2023,Astoria,Brewed Black tea,2,6
734,02/01/2023,Astoria,Hot chocolate,1,3.75
735,02/01/2023,Astoria,Drip coffee,1,3
736,02/01/2023,Astoria,Brewed Black tea,2,5
737,02/01/2023,Hell's Kitchen,Brewed Chai tea,1,3.1
738,02/01/2023,Astoria,Gourmet brewed coffee,2,6
739,02/01/2023,Astoria,Drip coffee,1,3
740,02/01/2023,Hell's Kitchen,Brewed herbal tea,1,3
741,02/01/2023,Lower Manhattan,Organic brewed coffee,1,2.2
742,02/01/2023,Hell's Kitchen,Barista Espresso,2,6
743,02/01/2023,Astoria,Brewed Chai tea,1,2.55
744,02/01/2023,Lower Manhattan,Barista Espresso,2,6
745,02/01/2023,Hell's Kitchen,Barista Espresso,1,3
746,02/01/2023,Lower Manhattan,Brewed Chai tea,1,2.5
747,02/01/2023,Hell's Kitchen,Hot chocolate,1,3.75
748,02/01/2023,Lower Manhattan,Organic brewed coffee,1,3
749,02/01/2023,Astoria,Brewed Green tea,2,5
750,02/01/2023,Astoria,Brewed Green tea,2,5
751,02/01/2023,Hell's Kitchen,Drip coffee,2,4
752,02/01/2023,Lower Manhattan,Hot chocolate,1,3.5
753,02/01/2023,Lower Manhattan,Scone,1,3
754,02/01/2023,Lower Manhattan,Brewed Chai tea,2,5
755,02/01/2023,Astoria,Brewed Chai tea,1,2.5
756,02/01/2023,Hell's Kitchen,Gourmet brewed coffee,2,6
757,02/01/2023,Astoria,Brewed Chai tea,2,6
758,02/01/2023,Hell's Kitchen,Organic brewed coffee,2,6
759,02/01/2023,Hell's Kitchen,Premium brewed coffee,1,3.1
760,02/01/2023,Hell's Kitchen,Brewed Green tea,1,3
761,02/01/2023,Astoria,Drip coffee,2,6
762,02/01/2023,Astoria,Organic brewed coffee,2,7
763,02/01/2023,Hell's Kitchen,Barista Espresso,2,7.5
764,02/01/2023,Hell's Kitchen,Biscotti,1,3.5
765,02/01/2023,Lower Manhattan,Drip coffee,2,4
766,02/01/2023,Astoria,Gourmet brewed coffee,2,4
767,02/01/2023,Hell's Kitchen,Brewed Black tea,1,3
768,02/01/2023,Astoria,Organic brewed coffee,2,7
769,02/01/2023,Astoria,Hot chocolate,1,4.75
770,02/01/2023,Lower Manhattan,Brewed Black tea,1,3
771,02/01/2023,Lower Manhattan,Scone,1,3.25
772,02/01/2023,Hell's Kitchen,Gourmet brewed coffee,1,3.5
773,02/01/2023,Hell's Kitchen,Scone,1,4.5
774,02/01/2023,Hell's Kitchen,Brewed herbal tea,2,6
775,02/01/2023,Lower Manhattan,Gourmet brewed coffee,2,4.4
776,02/01/2023,Lower Manhattan,Drip coffee,1,3
777,02/01/2023,Astoria,Brewed Green tea,2,5
778,02/01/2023,Hell's Kitchen,Brewed Black tea,2,5
779,02/01/2023,Astoria,Barista Espresso,2,8.5
780,02/01/2023,Astoria,Brewed herbal tea,1,2.5
781,02/01/2023,Astoria,Gourmet brewed coffee,2,4.4
782,02/01/2023,Hell's Kitchen,Brewed Chai tea,1,3.1
783,02/01/2023,Astoria,Brewed Green tea,1,3
784,02/01/2023,Hell's Kitchen,Brewed herbal tea,2,5
785,02/01/2023,Astoria,Barista Espresso,1,3.75
786,02/01/2023,Astoria,Brewed Chai tea,1,2.55
787,02/01/2023,Astoria,Organic brewed coffee,2,7
788,02/01/2023,Astoria,Biscotti,1,3.5
789,02/01/2023,Hell's Kitchen,Brewed Black tea,1,2.5
790,02/01/2023,Astoria,Gourmet brewed coffee,1,3
791,02/01/2023,Astoria,Barista Espresso,2,8.5
792,02/01/2023,Hell's Kitchen,Gourmet brewed coffee,1,2.2
793,02/01/2023,Hell's Kitchen,Drip coffee,1,2.5
794,02/01/2023,Lower Manhattan,Gourmet brewed coffee,2,6
795,02/01/2023,Hell's Kitchen,Gourmet brewed coffee,2,6
796,02/01/2023,Astoria,Drip coffee,2,5
797,02/01/2023,Astoria,Barista Espresso,1,4.25
798,02/01/2023,Hell's Kitchen,Brewed Green tea,2,6
799,02/01/2023,Lower Manhattan,Brewed Black tea,1,2.5
800,02/01/2023,Lower Manhattan,Scone,1,3.75
801,02/01/2023,Hell's Kitchen,Premium brewed coffee,1,3.75
802,02/01/2023,Astoria,Gourmet brewed coffee,1,2
803,02/01/2023,Hell's Kitchen,Hot chocolate,2,9
804,02/01/2023,Hell's Kitchen,Organic brewed coffee,2,6
805,02/01/2023,Hell's Kitchen,Pastry,1,3.75
806,02/01/2023,Astoria,Hot chocolate,1,3.75
807,02/01/2023,Astoria,Scone,1,3.25
808,02/01/2023,Astoria,Brewed Chai tea,2,5
809,02/01/2023,Hell's Kitchen,Organic brewed coffee,1,3
810,02/01/2023,Hell's Kitchen,Scone,1,3.75
811,02/01/2023,Hell's Kitchen,Drip coffee,1,2.5
812,02/01/2023,Hell's Kitchen,Pastry,1,3.75
813,02/01/2023,Lower Manhattan,Barista Espresso,1,4.25
814,02/01/2023,Hell's Kitchen,Barista Espresso,2,7.5
815,02/01/2023,Astoria,Premium brewed coffee,2,7.5
816,02/01/2023,Astoria,Barista Espresso,1,4.25
817,02/01/2023,Hell's Kitchen,Brewed Green tea,1,2.5
818,02/01/2023,Hell's Kitchen,Organic brewed coffee,2,4.4
819,02/01/2023,Astoria,Drip coffee,2,4
820,02/01/2023,Astoria,Hot chocolate,1,4.5
821,02/01/2023,Lower Manhattan,Brewed Chai tea,1,2.55
822,02/01/2023,Lower Manhattan,Pastry,1,3.5
823,02/01/2023,Astoria,Barista Espresso,1,3
824,02/01/2023,Lower Manhattan,Hot chocolate,2,7.5
825,02/01/2023,Astoria,Barista Espresso,1,3.75
826,02/01/2023,Lower Manhattan,Gourmet brewed coffee,1,2
827,02/01/2023,Hell's Kitchen,Brewed Green tea,1,2.5
828,02/01/2023,Lower Manhattan,Brewed Black tea,2,6
829,02/01/2023,Astoria,Brewed Chai tea,2,5
830,02/01/2023,Astoria,Scone,1,3.25
831,02/01/2023,Hell's Kitchen,Brewed Chai tea,1,4
832,02/01/2023,Lower Manhattan,Organic brewed coffee,2,4.4
833,02/01/2023,Astoria,Hot chocolate,2,7
834,02/01/2023,Astoria,Drip coffee,1,2.5
835,02/01/2023,Astoria,Hot chocolate,2,9.5
836,02/01/2023,Astoria,Pastry,1,3.5
837,02/01/2023,Astoria,Brewed Black tea,1,3
838,02/01/2023,Hell's Kitchen,Barista Espresso,2,8.5
839,02/01/2023,Astoria,Gourmet brewed coffee,1,3
840,02/01/2023,Hell's Kitchen,Gourmet brewed coffee,1,2.2
841,02/01/2023,Hell's Kitchen,Premium brewed coffee,1,3.75
842,02/01/2023,Astoria,Brewed herbal tea,2,6
843,02/01/2023,Astoria,Pastry,1,3.75
844,02/01/2023,Astoria,Drip coffee,1,2
845,02/01/2023,Lower Manhattan,Barista Espresso,2,6
846,02/01/2023,Astoria,Brewed Black tea,1,2.5
847,02/01/2023,Lower Manhattan,Barista Espresso,2,6
848,02/01/2023,Hell's Kitchen,Brewed Chai tea,2,5
849,02/01/2023,Hell's Kitchen,Drip coffee,1,3
850,02/01/2023,Astoria,Barista Espresso,2,7.5
851,02/01/2023,Astoria,Brewed Green tea,1,3
852,02/01/2023,Astoria,Scone,1,3.25
853,02/01/2023,Lower Manhattan,Brewed Chai tea,2,5
854,02/01/2023,Hell's Kitchen,Drip coffee,2,5
855,02/01/2023,Lower Manhattan,Organic brewed coffee,2,7
856,02/01/2023,Lower Manhattan,Barista Espresso,1,4.25
857,02/01/2023,Hell's Kitchen,Gourmet brewed coffee,1,3
858,02/01/2023,Astoria,Premium brewed coffee,1,3.75
859,02/01/2023,Lower Manhattan,Brewed Green tea,1,2.5
860,02/01/2023,Lower Manhattan,Biscotti,1,3.5
861,02/01/2023,Astoria,Barista Espresso,2,6
862,02/01/2023,Lower Manhattan,Barista Espresso,1,3
863,02/01/2023,Lower Manhattan,Brewed Chai tea,2,5
864,02/01/2023,Hell's Kitchen,Premium brewed coffee,2,7.5
865,02/01/2023,Hell's Kitchen,Barista Espresso,2,6
866,02/01/2023,Hell's Kitchen,Brewed Green tea,2,5
867,02/01/2023,Hell's Kitchen,Gourmet brewed coffee,1,3
868,02/01/2023,Astoria,Organic brewed coffee,2,6
869,02/01/2023,Astoria,Pastry,1,3.75
870,02/01/2023,Astoria,Drip coffee,2,5
871,02/01/2023,Astoria,Organic brewed coffee,1,3.5
872,02/01/2023,Astoria,Scone,1,3.75
873,02/01/2023,Lower Manhattan,Gourmet brewed coffee,2,4.4
874,02/01/2023,Hell's Kitchen,Brewed herbal tea,1,2.5
875,02/01/2023,Astoria,Brewed Chai tea,1,2.5
876,02/01/2023,Astoria,Barista Espresso,1,3.75
877,02/01/2023,Astoria,Scone,1,3
878,02/01/2023,Lower Manhattan,Hot chocolate,1,4.5
879,02/01/2023,Astoria,Brewed Chai tea,1,3
880,02/01/2023,Astoria,Brewed Green tea,2,6
881,02/01/2023,Hell's Kitchen,Gourmet brewed coffee,2,4
882,02/01/2023,Hell's Kitchen,Brewed herbal tea,2,6
883,02/01/2023,Astoria,Hot chocolate,1,3.75
884,02/01/2023,Lower Manhattan,Brewed Black tea,2,5
885,02/01/2023,Astoria,Brewed Black tea,1,2.5
886,02/01/2023,Lower Manhattan,Brewed herbal tea,2,5
887,02/01/2023,Lower Manhattan,Biscotti,1,3.25
888,02/01/2023,Astoria,Hot chocolate,1,3.5
889,02/01/2023,Astoria,Barista Espresso,1,4.25
890,02/01/2023,Lower Manhattan,Barista Espresso,2,6
891,02/01/2023,Lower Manhattan,Brewed herbal tea,2,5
892,02/01/2023,Hell's Kitchen,Barista Espresso,1,3.75
893,02/01/2023,Hell's Kitchen,Brewed herbal tea,2,6
894,02/01/2023,Lower Manhattan,Premium brewed coffee,2,4.9
895,02/01/2023,Hell's Kitchen,Brewed Chai tea,1,3
896,02/01/2023,Hell's Kitchen,Biscotti,1,3.25
897,02/01/2023,Lower Manhattan,Hot chocolate,2,7.5
898,02/01/2023,Lower Manhattan,Scone,1,3.25
899,02/01/2023,Hell's Kitchen,Brewed Green tea,2,5
900,02/01/2023,Astoria,Drip coffee,2,5
901,02/01/2023,Hell's Kitchen,Gourmet brewed coffee,2,7
902,02/01/2023,Hell's Kitchen,Biscotti,1,3.25
903,02/01/2023,Lower Manhattan,Brewed Green tea,2,6
